07/24/2016 15:26:04,0-2859848,UNLIMITED-TRACK,35.21813,-90.07294,"",""
07/24/2016 15:21:07,0-2859848,UNLIMITED-TRACK,35.22650,-90.07867,"",""
07/24/2016 15:16:05,0-2859848,UNLIMITED-TRACK,35.23569,-90.08477,"",""
07/24/2016 15:11:09,0-2859848,UNLIMITED-TRACK,35.24401,-90.09052,"",""
07/24/2016 15:06:27,0-2859848,UNLIMITED-TRACK,35.25187,-90.09592,"",""
07/24/2016 15:01:07,0-2859848,UNLIMITED-TRACK,35.26097,-90.10220,"",""
07/24/2016 14:56:07,0-2859848,UNLIMITED-TRACK,35.27033,-90.10735,"",""
07/24/2016 14:51:09,0-2859848,UNLIMITED-TRACK,35.27965,-90.11047,"",""
07/24/2016 14:46:10,0-2859848,UNLIMITED-TRACK,35.28892,-90.11206,"",""
07/24/2016 14:41:11,0-2859848,UNLIMITED-TRACK,35.29776,-90.10983,"",""
07/24/2016 14:36:12,0-2859848,UNLIMITED-TRACK,35.30644,-90.10872,"",""
07/24/2016 14:31:13,0-2859848,UNLIMITED-TRACK,35.31554,-90.10787,"",""
07/24/2016 14:26:17,0-2859848,UNLIMITED-TRACK,35.32463,-90.10556,"",""
07/24/2016 14:21:17,0-2859848,UNLIMITED-TRACK,35.33321,-90.10263,"",""
07/24/2016 14:16:21,0-2859848,UNLIMITED-TRACK,35.34175,-90.09854,"",""
07/24/2016 14:11:20,0-2859848,UNLIMITED-TRACK,35.34981,-90.09384,"",""
07/24/2016 14:06:54,0-2859848,UNLIMITED-TRACK,35.35702,-90.08956,"",""
07/24/2016 14:01:23,0-2859848,UNLIMITED-TRACK,35.36635,-90.08371,"",""
07/24/2016 13:56:28,0-2859848,UNLIMITED-TRACK,35.37446,-90.07889,"",""
07/24/2016 13:51:26,0-2859848,UNLIMITED-TRACK,35.38282,-90.07504,"",""
07/24/2016 13:46:28,0-2859848,UNLIMITED-TRACK,35.39134,-90.07165,"",""
07/24/2016 13:41:30,0-2859848,UNLIMITED-TRACK,35.39930,-90.06580,"",""
07/24/2016 13:36:31,0-2859848,UNLIMITED-TRACK,35.40644,-90.05777,"",""
